Time,AAPL,MSFT,IBM,GOOGL,AMZN
1163491200,12.1429,29.2285,93.29,247.1674,41.51
1163577600,12.0071,29.12,93.11,248.4959,42.6
1163664000,12.23,29.47,93.47,250.5014,42.84
1163750400,12.2643,29.4,93.81,251.9612,42.55
1164009600,12.3529,29.89,93.25,250.072,42.44
1164096000,12.6571,29.92,93.08,257.4471,42.54
1164182400,12.9014,29.92,93.52,256.6187,42.96
1164355200,13.09,29.76,93.35,255.0982,42.41
1164614400,12.7914,29.48,91.45,244.869,40.85
1164700800,13.1157,29.39,91.35,247.2684,40.92
1164787200,13.1143,29.57,91.52,244.8185,40.63
1164873600,13.0943,29.36,91.92,244.8993,40.34
1164960000,13.0457,29.12,91.25,242.8737,39.41
1165219200,13.0171,29.33,93.51,244.9195,39.1
1165305600,13.0386,29.13,94.48,246.0056,38.98
1165392000,12.8329,28.99,94.12,246.8694,38.9
1165478400,12.4343,28.85,94.23,243.8031,38.12
1165564800,12.6086,29.4,93.86,244.5457,38.46
1165824000,12.6786,29.54,93.64,244.4548,38.69
1165910400,12.3057,29.43,94.12,243.3687,38.46
1165996800,12.7214,29.55,94.77,241.9594,38.5
1166083200,12.65,30.07,95.36,243.5405,39.02
1166169600,12.5314,30.19,95.3,242.6211,40.01
1166428800,12.21,29.89,95.44,233.7811,39.26
1166515200,12.33,29.99,96.0,236.7261,39.42
1166601600,12.1086,30.09,96.0,233.8316,40.01
1166688000,11.8429,29.98,95.91,230.4471,39.89
1166774400,11.7429,29.64,95.25,230.1339,40.24
1167120000,11.6443,29.99,95.66,231.1189,39.8
1167206400,11.6457,30.02,97.2,236.423,40.29
1167292800,11.5529,29.98,96.97,233.6598,40.21
1167379200,12.12,29.86,97.15,232.6091,39.46
1167811200,11.9714,29.86,97.27,236.2007,38.7
1167897600,12.2371,29.81,98.31,244.1163,38.9
1167984000,12.15,29.64,97.42,246.1015,38.37
1168243200,12.21,29.93,98.9,244.278,37.5
1168329600,13.2243,29.96,100.07,245.2478,37.78
1168416000,13.8571,29.66,98.89,247.2482,37.15
1168502400,13.6857,30.7,98.65,252.431,37.4
1168588800,13.5171,31.21,99.34,255.0982,38.2
1168934400,13.8714,31.16,100.82,254.7345,38.66
1169020800,13.5643,31.1,100.02,251.1985,37.88
1169107200,12.7243,31.0,99.45,246.4248,36.98
1169193600,12.6429,31.11,96.17,247.3947,37.02
1169452800,12.3986,30.72,97.11,242.8939,36.95
1169539200,12.2429,30.74,97.08,241.9897,36.43
1169625600,12.3857,31.09,97.4,252.1027,37.26
1169712000,12.3214,30.45,97.51,246.5562,37.08
1169798400,12.1971,30.6,97.45,250.471,36.85
1170057600,12.2771,30.53,98.54,248.7687,37.43
1170144000,12.2214,30.48,99.37,249.7032,37.05
1170230400,12.2471,30.86,99.15,253.3302,37.67
1170316800,12.1057,30.56,99.0,243.3536,38.7
1170403200,12.1071,30.19,99.17,243.2273,37.39
1170662400,11.9914,29.61,100.38,235.9835,37.16
1170748800,12.0214,29.51,99.85,238.1657,38.27
1170835200,12.3071,29.37,99.54,237.4232,38.98
1170921600,12.3114,29.26,99.62,237.9384,39.1
1171008000,11.8957,28.98,98.55,233.3214,38.72
1171267200,12.1257,28.94,98.58,231.5029,38.85
1171353600,12.1,29.01,98.29,231.912,39.31
1171440000,12.1857,29.4,99.2,235.3622,40.14
1171526400,12.1729,29.46,98.92,233.1092,40.06
1171612800,12.1186,28.74,98.99,237.3878,40.33
1171958400,12.2714,28.83,99.35,238.4789,41.51
1172044800,12.7429,29.35,99.09,240.3783,41.26
1172131200,12.7871,29.39,98.5,240.3732,41.0
1172217600,12.7243,28.9,97.73,237.7313,40.78
1172476800,12.6643,29.07,96.91,234.857,40.8799
1172563200,11.99,27.87,93.96,226.6939,38.83
1172649600,12.0871,28.17,92.94,227.0374,39.14
1172736000,12.4371,28.09,92.27,226.4211,38.85
1172822400,12.2014,27.76,90.9,221.597,37.69
1173081600,12.3314,27.5499,91.81,222.7411,37.05
1173168000,12.5986,27.83,93.8,231.129,38.58
1173254400,12.5314,27.61,93.94,230.1642,38.36
1173340800,12.5714,27.32,93.0,229.6995,38.1
1173427200,12.5671,27.28,93.28,228.8104,38.84
1173682800,12.8386,27.44,94.11,229.7146,38.81
1173769200,12.6286,26.72,92.71,223.7943,37.82
1173855600,12.8571,27.4,93.76,226.3049,38.08
1173942000,12.7957,27.28,93.45,225.3906,37.78
1174028400,12.7986,27.33,93.25,222.6931,37.85
1174287600,13.0186,27.83,93.99,225.916,38.45
1174374000,13.0686,27.84,94.5,224.9309,38.58
1174460400,13.41,28.52,95.36,230.6239,39.8
1174546800,13.4229,28.27,95.19,233.3971,39.49
1174633200,13.36,28.02,95.03,233.2911,38.98
1174892400,13.6929,28.22,95.0,234.8924,39.01
1174978800,13.6371,27.72,94.73,234.1953,39.37
1175065200,13.32,27.64,94.26,233.3163,39.34
1175151600,13.3929,27.75,94.57,232.8314,39.81
1175238000,13.2729,27.87,94.26,231.4372,39.79
1175497200,13.3786,27.74,95.21,231.6241,40.42
1175583600,13.5,27.87,96.1,238.7315,41.19
1175670000,13.4671,28.5,96.21,237.9334,41.53
1175756400,13.5257,28.55,96.52,238.1809,41.68
1176102000,13.3786,28.57,96.62,236.5139,41.66
1176188400,13.4643,28.4,96.46,235.6501,41.86
1176274800,13.2271,28.11,95.16,234.655,41.68
1176361200,13.17,28.54,95.67,236.0997,42.27
1176447600,12.8914,28.61,94.93,235.544,42.41
1176706800,13.0614,28.73,96.18,239.5751,45.2
1176793200,12.9071,28.85,97.12,238.8325,45.07
1176879600,12.9143,28.6,94.8,240.454,44.99
1176966000,12.8957,28.69,94.29,238.2516,44.64
1177052400,12.9957,29.02,94.58,243.7223,44.95
1177311600,13.3586,28.78,95.21,242.0048,44.77
1177398000,13.32,28.79,98.49,241.2218,44.75
1177484400,13.6211,28.99,101.46,241.4542,56.81
1177570800,14.12,29.1,100.9,243.0656,62.781
1177657200,14.2743,30.12,101.17,241.9695,62.601
1177916400,14.2571,29.94,102.21,238.1152,61.33
1178002800,14.21,30.1925,103.17,236.913,61.185
1178089200,14.3414,30.61,102.22,235.2864,61.18
1178175600,14.3429,30.97,102.8,239.0497,62.19
1178262000,14.4014,30.56,102.96,237.9839,63.23
1178521200,14.8457,30.71,103.16,236.0391,60.82
1178607600,15.0086,30.75,103.29,235.8067,61.83
1178694000,15.2686,30.7799,104.38,237.0392,62.85
1178780400,15.3343,30.58,104.68,233.1092,60.92
1178866800,15.5343,30.89,105.98,235.7713,61.56
1179126000,15.6229,30.97,105.57,233.2658,61.7
1179212400,15.36,30.9,104.83,231.3564,60.58
1179298800,15.3343,31.07,105.87,238.7365,63.22
1179385200,15.6343,30.98,105.31,237.903,62.17
1179471600,15.7171,30.83,107.99,237.5797,63.3
1179730800,15.9971,31.05,107.04,237.7212,68.3
1179817200,16.22,30.69,106.7,240.3783,68.88
1179903600,16.1271,30.58,105.58,239.4235,69.0
1179990000,15.8129,30.17,103.95,239.6054,69.35
1180076400,16.2314,30.48,105.18,244.2477,68.55
1180422000,16.3357,30.79,105.91,246.0611,69.63
1180508400,16.9671,31.11,106.93,251.8652,69.86
1180594800,17.313,30.6901,106.6,251.5162,69.14
1180681200,16.9143,30.59,106.54,252.773,68.58
1180940400,17.3329,30.715,106.23,256.1438,70.42
1181026800,17.5243,30.58,105.84,262.0894,73.65
1181113200,17.6629,30.29,102.41,261.7913,72.29
1181199600,17.7241,29.62,101.8,260.1799,72.0399
1181286000,17.7843,30.05,103.07,260.3971,73.24
1181545200,17.17,30.02,103.22,258.3008,71.17
1181631600,17.1971,29.85,102.34,254.982,70.07
1181718000,16.7857,30.39,103.12,255.2194,70.888
1181804400,16.9643,30.52,103.85,254.0071,71.94
1181890800,17.2143,30.49,105.09,255.5478,72.4
1182150000,17.87,30.51,105.33,260.2507,71.83
1182236400,17.6657,30.46,106.5,259.8011,69.81
1182322800,17.3643,30.01,106.0,257.6087,69.1
1182409200,17.7,30.22,106.6,259.7,69.67
1182495600,17.5714,29.49,104.44,265.191,68.86
1182754800,17.4771,29.49,105.1,266.4235,68.66
1182841200,17.0929,29.52,105.33,267.8581,67.48
1182927600,17.4129,29.87,105.43,265.8527,68.14
1183014000,17.2229,29.83,105.95,265.2061,68.89
1183100400,17.4343,29.47,105.25,264.0393,68.41
1183359600,17.3229,29.74,105.01,267.9188,69.61
1183446000,18.1671,30.02,106.58,269.9191,69.45
1183618800,18.9643,29.99,108.05,273.6016,68.73
1183705200,18.9,29.97,109.03,272.4752,68.97
1183964400,18.6186,29.87,108.97,274.0714,72.0699
1184050800,18.9071,29.33,108.63,274.4654,70.28
1184137200,18.9129,29.49,109.1,275.0362,70.73
1184223600,19.1528,30.07,109.28,275.4707,72.79
1184310000,19.6757,29.82,108.6,278.9208,75.1
1184569200,19.7286,30.03,109.66,279.3401,73.69
1184655600,19.8443,30.7799,110.77,280.3554,73.79
1184742000,19.7314,30.92,111.08,277.5771,73.32
1184828400,20.0,31.51,115.86,277.1174,73.35
1184914800,20.5357,31.16,114.81,262.736,71.63
1185174000,20.5286,31.19,116.38,258.8918,71.74
1185260400,19.27,30.8,116.17,259.6445,69.25
1185346800,19.6086,30.71,118.1,257.5027,86.1799
1185433200,20.8571,29.98,116.53,256.6136,84.01
1185519600,20.55,29.3901,115.62,258.5786,84.0399
1185778800,20.2043,29.4,114.52,260.7103,82.7
1185865200,18.8229,28.99,110.65,257.6239,78.54
1185951600,19.2857,29.3,112.04,259.109,77.31
1186038000,19.4986,29.52,113.23,258.1341,79.71
1186124400,18.8357,28.9601,111.89,254.0879,76.7999
1186383600,19.3214,29.54,113.89,257.6239,79.0
1186470000,19.29,29.55,113.53,260.6649,79.14
1186556400,19.1443,30.0,112.98,265.5951,77.78
1186642800,18.0557,28.92,110.73,260.0132,74.11
1186729200,17.8571,28.71,112.64,260.5285,74.7801
1186988400,18.2557,28.63,112.71,260.4022,74.87
1187074800,17.7186,28.27,112.05,256.9167,73.45
1187161200,17.1286,28.1,111.23,251.3348,72.38
1187247600,16.7214,27.81,109.69,248.2888,72.79
1187334000,17.4371,28.25,110.9,252.5927,75.02
1187593200,17.46,28.26,109.22,251.5217,74.7
1187679600,18.2243,28.07,109.04,255.9115,77.49
1187766000,18.93,28.22,110.0,259.013,78.5
1187852400,18.7243,28.3,111.45,258.7302,77.3
1187938800,19.3286,28.81,113.24,260.1496,79.25
1188198000,18.8929,28.49,113.44,259.2707,78.65
1188284400,18.1171,27.93,112.0,255.8054,76.22
1188370800,19.1543,28.59,114.57,259.0787,79.05
1188457200,19.4643,28.45,115.37,258.3311,78.68
1188543600,19.7829,28.73,116.69,260.2759,79.91
1188889200,20.5943,28.81,118.19,265.2768,82.7
1188975600,19.5371,28.48,117.88,266.6155,83.75
1189062000,19.2871,28.91,117.62,264.4535,86.21
1189148400,18.8243,28.44,115.55,262.347,84.52
1189407600,19.53,28.48,115.8,259.8869,83.34
1189494000,19.3557,28.93,117.35,263.3472,86.28
1189580400,19.55,28.93,116.0,264.014,87.3
1189666800,19.6,29.16,115.95,265.0899,87.26
1189753200,19.83,29.04,115.13,267.0954,87.77
1190012400,19.7729,28.725,114.52,265.3526,86.91
1190098800,20.1314,28.93,116.63,270.3889,88.75
1190185200,20.11,28.67,116.67,276.2385,89.0
1190271600,20.0443,28.4201,116.86,279.2593,89.65
1190358000,20.5929,28.6499,116.78,282.9317,91.3
1190617200,21.1829,29.08,116.25,286.9324,92.59
1190703600,21.8829,29.5599,116.51,287.4274,93.4799
1190790000,21.8243,29.5,117.3,287.0031,93.43
1190876400,22.0714,29.49,117.71,286.6697,93.38
1190962800,21.9243,29.46,117.8,286.5535,93.15
1191222000,22.3341,29.7701,119.03,294.2721,93.41
1191308400,22.6357,29.7,118.36,295.2016,92.36
1191394800,22.56,29.4525,116.4,295.0147,92.455
1191481200,22.32,29.71,115.69,292.4941,92.26
1191567600,23.0643,29.84,116.3,300.0813,93.43
1191826800,23.9871,29.84,117.77,307.9464,95.85
1191913200,23.98,30.0999,118.3,310.7576,95.3237
1191999600,23.8271,30.23,118.62,315.9126,94.66
1192086000,23.1757,29.91,118.05,314.2001,89.34
1192172400,23.8934,30.17,117.81,321.9743,92.37
1192431600,23.8543,30.04,118.03,313.2454,90.53
1192518000,24.2257,30.32,119.6,311.1693,89.53
1192604400,24.6786,31.08,115.78,319.9992,90.55
1192690800,24.7857,31.16,114.8,323.1008,89.85
1192777200,24.3457,30.17,112.28,325.672,89.76
1193036400,24.9086,30.51,113.37,328.723,91.29
1193122800,26.5943,30.9,114.68,341.3618,100.82
1193209200,26.5614,31.25,112.95,341.387,88.73
1193295600,26.1114,31.99,112.81,337.6944,88.21
1193382000,26.3857,35.03,113.73,340.7707,90.0
1193641200,26.4414,34.57,114.8,343.1096,90.1
1193727600,26.7143,35.57,114.12,350.9595,88.24
1193814000,27.1357,36.81,116.12,357.1374,89.15
1193900400,26.7771,37.06,113.65,355.2229,87.65
1193986800,26.8386,37.06,114.59,359.2843,85.98
1194249600,26.5971,36.73,113.4,366.5584,84.37
1194336000,27.3986,36.41,113.17,374.7114,87.27
1194422400,26.6143,35.52,111.08,370.2409,87.0438
1194508800,25.0666,34.74,106.11,350.4897,83.58
1194595200,23.6243,33.73,100.2542,335.4011,78.89
1194854400,21.9657,33.38,101.45,319.2869,77.0
1194940800,24.28,34.46,105.27,333.6735,79.86
1195027200,23.73,33.93,103.44,324.1414,78.51
1195113600,23.4714,33.76,103.6,318.0645,77.85
1195200000,23.77,34.09,104.79,320.075,78.6
1195459200,23.4214,33.96,102.22,316.1449,79.18
1195545600,24.1214,34.58,103.42,327.6067,80.39
1195632000,24.0657,34.23,102.22,333.6583,79.76
1195804800,24.5057,34.11,104.05,341.8316,81.43
1196064000,24.6488,32.97,101.97,336.4265,81.3035
1196150400,24.9728,33.06,103.83,340.2505,85.59
1196236800,25.7457,33.7,107.37,349.6916,90.3
1196323200,26.3271,33.59,107.5,352.086,89.15
1196409600,26.0314,33.6,105.18,350.0654,90.56
1196668800,25.5514,32.92,105.83,344.2714,90.91
1196755200,25.6871,32.77,106.63,345.5999,94.41
1196841600,26.5,34.15,108.16,352.8488,93.19
1196928000,27.1361,34.55,109.7,361.3099,94.21
1197014400,27.7571,34.53,108.86,361.1129,94.31
1197273600,27.7443,34.76,109.39,362.9062,93.02
1197360000,26.9343,34.1,106.99,353.1993,90.75
1197446400,27.2657,34.47,108.47,353.2731,91.28
1197532800,27.4043,35.22,108.18,350.5958,92.4
1197619200,27.1986,35.31,105.77,348.5298,89.08
1197878400,26.3428,34.39,104.53,338.0581,85.09
1197964800,26.14,34.74,106.31,340.1393,86.89
1198051200,26.16,34.79,107.14,342.17,89.38
1198137600,26.7443,35.52,108.84,348.3934,90.58
1198224000,27.7014,36.06,111.05,351.9294,91.26
1198483200,28.4,36.58,111.65,353.9702,91.01
1198656000,28.4214,36.61,111.56,359.0772,92.85
1198742400,28.3671,35.97,109.6,353.9752,94.25
1198828800,28.5471,36.12,110.09,354.8794,94.45
1199088000,28.2971,35.6,108.1,349.2976,92.64
1199260800,27.8343,35.22,104.69,346.1202,96.25
1199347200,27.8471,35.37,104.9,346.191,95.21
1199433600,25.7214,34.38,101.13,331.8802,88.79
1199692800,25.3771,34.61,100.05,327.9653,88.82
1199779200,24.4643,33.45,97.59,319.0899,87.88
1199865600,25.6286,34.44,98.31,329.9606,85.22
1199952000,25.4314,34.33,99.92,326.6924,84.26
1200038400,24.67,33.91,97.67,322.4087,81.08
1200297600,25.54,34.39,102.93,330.2738,82.87
1200384000,24.1486,34.0,101.83,322.1056,80.24
1200470400,22.8057,33.23,101.63,311.144,80.35
1200556800,22.9843,33.11,101.1,303.486,80.12
1200643200,23.0514,33.01,103.4,303.2132,79.76
1200988800,22.2343,31.99,101.22,295.1814,78.48
1201075200,19.8674,31.93,106.1,277.1326,73.97
1201161600,19.3714,33.25,106.91,290.2007,77.67
1201248000,18.5729,32.94,104.52,286.1141,77.6
1201507200,18.5729,32.72,104.98,280.8505,75.82
1201593600,18.7914,32.6,106.1,278.0924,73.95
1201680000,18.8829,32.2,105.65,276.9558,74.21
1201766400,19.3371,32.6,107.11,285.0533,77.7
1201852800,19.1071,30.4498,109.08,260.6043,74.63
1202112000,18.8071,30.19,107.93,250.2639,73.95
1202198400,18.48,29.07,105.02,256.0072,72.09
1202284800,17.4286,28.52,103.59,253.4362,68.49
1202371200,17.32,28.12,102.34,255.0729,70.91
1202457600,17.9257,28.56,103.27,261.0033,73.5
1202716800,18.4929,28.21,105.14,263.2613,75.19
1202803200,17.8371,28.34,106.53,261.7105,74.45
1202889600,18.4857,28.96,108.42,270.0606,77.73
1202976000,18.2086,28.5,106.13,268.8634,75.8
1203062400,17.8043,28.42,106.16,267.5449,72.96
1203408000,17.4543,28.17,105.0,257.0935,72.08
1203494400,17.6886,28.22,107.85,257.1188,73.64
1203580800,17.3629,28.1,106.93,254.0172,69.9
1203667200,17.0657,27.68,108.07,256.5126,72.08
1203926400,17.1057,27.84,110.08,245.7227,73.27
1204012800,17.0214,28.38,114.38,234.4832,71.69
1204099200,17.5657,28.26,116.46,238.8628,70.87
1204185600,18.5586,27.93,115.24,240.1408,67.85
1204272000,17.86,27.1999,113.86,238.0142,64.47
1204531200,17.39,26.99,114.23,230.8613,62.43
1204617600,17.8029,27.59,115.71,224.5874,65.34
1204704000,17.7843,28.1199,115.39,226.1533,64.9901
1204790400,17.2757,27.57,112.52,218.5762,62.74
1204876800,17.4643,27.87,113.94,218.9045,64.09
1205132400,17.0986,28.05,114.01,208.938,63.47
1205218800,18.1929,29.28,116.49,222.1829,67.15
1205305200,18.0043,28.63,117.07,222.3547,66.51
1205391600,18.2771,28.62,115.91,223.7842,68.32
1205478000,18.0871,27.96,115.2301,221.2131,68.22
1205737200,18.1043,28.3,115.55,212.0952,66.53
1205823600,18.9743,29.42,118.41,221.8394,71.7
1205910000,18.5243,28.62,116.94,218.2226,70.17
1205996400,19.0386,29.18,118.33,219.0056,73.19
1206342000,19.9329,29.17,119.06,232.6495,75.95
1206428400,20.14,29.14,117.97,227.7092,75.17
1206514800,20.7229,28.56,116.91,231.4523,73.8
1206601200,20.0357,28.05,115.52,224.3247,70.8
1206687600,20.43,27.91,114.57,221.2939,69.76
1206946800,20.5,28.38,115.14,222.5012,71.3
1207033200,21.3614,29.4999,116.49,235.251,76.7
1207119600,21.07,29.16,114.81,235.246,77.37
1207206000,21.6586,29.0,116.02,229.9015,74.94
1207292400,21.8686,29.16,115.76,237.9687,76.87
1207551600,22.27,29.16,116.31,240.8632,76.9
1207638000,21.8343,28.75,116.27,236.3118,77.3
1207724400,21.6343,28.89,116.77,234.4832,74.39
1207810800,22.0786,29.11,118.78,236.9534,74.83
1207897200,21.02,28.28,116.0,231.0785,71.99
1208156400,21.1114,28.06,117.28,228.1537,72.61
1208242800,21.1971,28.25,117.17,225.7189,72.5
1208329200,21.9571,28.95,120.47,229.8561,74.59
1208415600,22.07,29.22,123.08,227.0828,74.04
1208502000,23.0057,30.0,124.4,272.4802,80.1
1208761200,24.0228,30.42,124.35,271.6619,80.18
1208847600,22.8857,30.25,123.67,280.3554,79.6
1208934000,23.27,31.45,123.6,276.0566,81.0
1209020400,24.1343,31.8,124.19,274.3139,77.69
1209106800,24.2471,29.83,123.08,274.8291,80.86
1209366000,24.6057,28.99,121.69,278.9006,81.97
1209452400,25.0071,28.64,122.85,282.1083,80.74
1209538800,24.85,28.52,120.7,290.0997,78.63
1209625200,25.7143,29.4,123.61,299.5913,79.36
1209711600,25.8486,29.24,123.18,293.6357,77.31
1209970800,26.39,29.08,122.03,300.5107,75.92
1210057200,26.6657,29.7,122.82,296.1968,75.71
1210143600,26.0843,29.21,124.14,292.4789,73.18
1210230000,26.4371,29.27,124.92,294.5045,72.79
1210316400,26.2071,29.39,124.06,289.5491,72.41
1210575600,26.88,29.99,125.24,295.4795,74.53
1210662000,27.1371,29.78,126.58,294.4995,74.56
1210748400,26.6086,29.93,127.52,291.115,74.2
1210834800,27.1043,30.4501,128.46,293.4892,76.12
1210921200,26.8029,29.99,127.82,293.0195,76.46
1211180400,26.2286,29.46,126.49,291.7313,82.29
1211266800,26.5571,28.76,125.18,292.2768,80.72
1211353200,25.4557,28.25,123.62,277.8246,78.3
1211439600,25.2928,28.47,124.7,277.5569,79.26
1211526000,25.8814,28.05,124.2,275.112,78.35
1211871600,26.6328,28.44,127.32,283.3358,80.62
1211958000,26.7157,28.18,129.54,287.0435,80.08
1212044400,26.67,28.31,129.71,294.4995,80.35
1212130800,26.9643,28.32,129.43,295.9139,81.62
1212390000,26.5857,27.8,127.36,290.4583,80.23
1212476400,26.4814,27.31,127.84,286.5687,80.11
1212562800,26.4557,27.54,127.55,289.054,81.5
1212649200,27.0614,28.3,128.47,296.1665,84.51
1212735600,26.52,27.49,124.94,286.4172,80.63
1212994800,25.9443,27.71,125.86,281.8052,79.43
1213081200,26.52,27.89,125.94,279.9361,79.62
1213167600,25.83,27.12,123.25,275.405,77.28
1213254000,24.7514,28.24,123.85,279.3199,76.15
1213340400,24.6243,29.07,126.15,288.6954,79.17
1213599600,25.2628,28.93,126.71,289.3521,81.7
1213686000,25.9186,28.8,125.1,287.6598,82.97
1213772400,25.5357,28.46,124.16,284.0834,82.52
1213858800,25.8428,28.93,125.02,282.9822,84.26
1213945200,25.0386,28.23,122.74,276.0263,81.1
1214204400,24.7371,27.97,123.46,275.4101,80.68
1214290800,24.75,27.73,123.46,273.9401,79.64
1214377200,25.3414,28.35,124.58,278.3348,80.51
